LOT,SPC_OPERATION,LOT_DATA_COLLECT_DATE,CHART_VALUE,CHART_WAFER,INCONTROL_FLAG,CHART_PT_STATUS,CHART_TYPE,SPC_CHART_SUBSET,CHART_TEST_NAME
W5271250,187622,2025-07-24 04:31:26,4.067206720000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5271250,187622,2025-07-24 04:31:26,24.782700000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5271250,187622,2025-07-24 04:31:26,-22.236300000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5271250,187622,2025-07-24 04:31:26,4.067206720000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5271250,187622,2025-07-24 04:31:26,24.782700000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5271250,187622,2025-07-24 04:31:26,-22.236300000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5270930,187622,2025-07-24 21:59:13,-228.707236000000000,,N,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5270930,187622,2025-07-24 21:59:13,-247.607300000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5270930,187622,2025-07-24 21:59:13,-211.704400000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5270930,187622,2025-07-24 21:59:13,-228.707236000000000,,N,V,X-BAR,ALL MEASUREMENTS,257CPROBOW
W5270930,187622,2025-07-24 21:59:13,-228.707236000000000,,N,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5270930,187622,2025-07-24 21:59:13,-247.607300000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5270930,187622,2025-07-24 21:59:13,-211.704400000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5270930,187622,2025-07-24 21:59:15,-213.704000000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W5270930,187622,2025-07-24 21:59:15,-249.835000000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W5270930,187622,2025-07-24 21:59:15,-231.144240000000000,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W5270930,187622,2025-07-24 21:59:15,-231.144240000000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5270930,187622,2025-07-24 21:59:15,-213.704000000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5270930,187622,2025-07-24 21:59:15,-249.835000000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5270930,187622,2025-07-24 21:59:15,-231.144240000000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5270930,187622,2025-07-24 21:59:15,-213.704000000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5270930,187622,2025-07-24 21:59:15,-249.835000000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5271270,187622,2025-07-25 03:10:25,-187.405788000000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5271270,187622,2025-07-25 03:10:25,-205.287600000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5271270,187622,2025-07-25 03:10:25,-169.343000000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5271270,187622,2025-07-25 03:10:25,-187.405788000000000,,Y,V,X-BAR,ALL MEASUREMENTS,257CPROBOW
W5271270,187622,2025-07-25 03:10:25,-187.405788000000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5271270,187622,2025-07-25 03:10:25,-169.343000000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5271270,187622,2025-07-25 03:10:25,-205.287600000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5271270,187622,2025-07-25 03:10:27,-209.507000000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W5271270,187622,2025-07-25 03:10:27,-192.201040000000000,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W5271270,187622,2025-07-25 03:10:27,-192.201040000000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5271270,187622,2025-07-25 03:10:27,-174.309000000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W5271270,187622,2025-07-25 03:10:27,-174.309000000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5271270,187622,2025-07-25 03:10:27,-209.507000000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5271270,187622,2025-07-25 03:10:27,-192.201040000000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5271270,187622,2025-07-25 03:10:27,-174.309000000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5271270,187622,2025-07-25 03:10:27,-209.507000000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5270920,187622,2025-07-25 14:24:45,-58.318306000000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5270920,187622,2025-07-25 14:24:45,-74.885310000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5270920,187622,2025-07-25 14:24:45,-28.528680000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5270920,187622,2025-07-25 14:24:45,-58.318306000000000,,Y,V,X-BAR,ALL MEASUREMENTS,257CPROBOW
W5270920,187622,2025-07-25 14:24:45,-58.318306000000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5270920,187622,2025-07-25 14:24:45,-74.885310000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5270920,187622,2025-07-25 14:24:45,-28.528680000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5270920,187622,2025-07-25 14:24:47,-81.048100000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5270920,187622,2025-07-25 14:24:47,-63.028512000000000,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W5270920,187622,2025-07-25 14:24:47,-63.028512000000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5270920,187622,2025-07-25 14:24:47,-33.477300000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W5270920,187622,2025-07-25 14:24:47,-81.048100000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W5270920,187622,2025-07-25 14:24:47,-33.477300000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5270920,187622,2025-07-25 14:24:47,-63.028512000000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5270920,187622,2025-07-25 14:24:47,-33.477300000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5270920,187622,2025-07-25 14:24:47,-81.048100000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5271100,187622,2025-07-26 01:25:23,-57.745400000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5271100,187622,2025-07-26 01:25:23,15.314560000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5271100,187622,2025-07-26 01:25:23,-28.127577640000000,,Y,V,X-BAR,ALL MEASUREMENTS,257CPROBOW
W5271100,187622,2025-07-26 01:25:23,-28.127577640000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5271100,187622,2025-07-26 01:25:23,15.314560000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5271100,187622,2025-07-26 01:25:23,-28.127577640000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5271100,187622,2025-07-26 01:25:23,-57.745400000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5271100,187622,2025-07-26 01:25:25,-33.446233600000000,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W5271100,187622,2025-07-26 01:25:25,8.003540000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W5271100,187622,2025-07-26 01:25:25,-66.146600000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W5271100,187622,2025-07-26 01:25:25,-33.446233600000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5271100,187622,2025-07-26 01:25:25,8.003540000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5271100,187622,2025-07-26 01:25:25,-66.146600000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5271100,187622,2025-07-26 01:25:25,-33.446233600000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5271100,187622,2025-07-26 01:25:25,8.003540000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5271100,187622,2025-07-26 01:25:25,-66.146600000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5271260,187622,2025-07-26 18:23:14,-96.017270000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5271260,187622,2025-07-26 18:23:14,-45.810790000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5271260,187622,2025-07-26 18:23:14,-64.533840400000000,,Y,V,X-BAR,ALL MEASUREMENTS,257CPROBOW
W5271260,187622,2025-07-26 18:23:14,-64.533840400000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5271260,187622,2025-07-26 18:23:14,-64.533840400000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5271260,187622,2025-07-26 18:23:14,-96.017270000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5271260,187622,2025-07-26 18:23:14,-45.810790000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5283700,187622,2025-07-27 04:39:17,-51.737168400000000,,Y,V,X-BAR,ALL MEASUREMENTS,257CPROBOW
W5283700,187622,2025-07-27 04:39:17,-83.301530000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5283700,187622,2025-07-27 04:39:17,-51.737168400000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5283700,187622,2025-07-27 04:39:17,-25.400520000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5283700,187622,2025-07-27 04:39:17,-51.737168400000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5283700,187622,2025-07-27 04:39:17,-25.400520000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5283700,187622,2025-07-27 04:39:17,-83.301530000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5283700,187622,2025-07-27 04:39:19,-31.455700000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W5283700,187622,2025-07-27 04:39:19,-86.488700000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5283700,187622,2025-07-27 04:39:19,-56.337180000000000,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W5283700,187622,2025-07-27 04:39:19,-56.337180000000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5283700,187622,2025-07-27 04:39:19,-86.488700000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W5283700,187622,2025-07-27 04:39:19,-31.455700000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5283700,187622,2025-07-27 04:39:19,-56.337180000000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5283700,187622,2025-07-27 04:39:19,-31.455700000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5283700,187622,2025-07-27 04:39:19,-86.488700000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W4309610,187622,2025-07-27 07:32:59,-35.950435842105300,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W4309610,187622,2025-07-27 07:32:59,-79.800840000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W4309610,187622,2025-07-27 07:32:59,9.487362000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W4309610,187622,2025-07-27 07:32:59,-35.950435842105300,,Y,V,X-BAR,ALL MEASUREMENTS,257CPROBOW
W4309610,187622,2025-07-27 07:32:59,-35.950435842105300,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W4309610,187622,2025-07-27 07:32:59,-79.800840000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W4309610,187622,2025-07-27 07:32:59,9.487362000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W4309610,187622,2025-07-27 07:33:01,-43.174175842105300,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W4309610,187622,2025-07-27 07:33:01,-43.174175842105300,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W4309610,187622,2025-07-27 07:33:01,0.338429000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W4309610,187622,2025-07-27 07:33:01,-86.609300000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W4309610,187622,2025-07-27 07:33:01,0.338429000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W4309610,187622,2025-07-27 07:33:01,-86.609300000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W4309610,187622,2025-07-27 07:33:01,-43.174175842105300,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W4309610,187622,2025-07-27 07:33:01,0.338429000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W4309610,187622,2025-07-27 07:33:01,-86.609300000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5283140,187622,2025-07-27 22:58:06,-94.460432000000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5283140,187622,2025-07-27 22:58:06,-65.227800000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W5283140,187622,2025-07-27 22:58:06,-114.716000000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W5283140,187622,2025-07-27 22:58:06,-94.460432000000000,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W5283140,187622,2025-07-27 22:58:06,-65.227800000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5283140,187622,2025-07-27 22:58:06,-114.716000000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5283140,187622,2025-07-27 22:58:06,-94.460432000000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5283140,187622,2025-07-27 22:58:06,-65.227800000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5283140,187622,2025-07-27 22:58:06,-114.716000000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5282260,187622,2025-07-27 14:28:01,-84.928770400000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5282260,187622,2025-07-27 14:28:01,-104.080800000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5282260,187622,2025-07-27 14:28:01,-51.720070000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5282260,187622,2025-07-27 14:28:01,-84.928770400000000,,Y,V,X-BAR,ALL MEASUREMENTS,257CPROBOW
W5282260,187622,2025-07-27 14:28:01,-84.928770400000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5282260,187622,2025-07-27 14:28:01,-104.080800000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5282260,187622,2025-07-27 14:28:01,-51.720070000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5282260,187622,2025-07-27 14:28:04,-88.141920000000000,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W5282260,187622,2025-07-27 14:28:04,-55.383800000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W5282260,187622,2025-07-27 14:28:04,-105.999000000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W5282260,187622,2025-07-27 14:28:04,-88.141920000000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5282260,187622,2025-07-27 14:28:04,-55.383800000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5282260,187622,2025-07-27 14:28:04,-105.999000000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5282260,187622,2025-07-27 14:28:04,-88.141920000000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5282260,187622,2025-07-27 14:28:04,-55.383800000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5282260,187622,2025-07-27 14:28:04,-105.999000000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5283140,187622,2025-07-27 22:58:04,-61.578580000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5283140,187622,2025-07-27 22:58:04,-90.843574400000000,,Y,V,X-BAR,ALL MEASUREMENTS,257CPROBOW
W5283140,187622,2025-07-27 22:58:04,-90.843574400000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5283140,187622,2025-07-27 22:58:04,-110.918300000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5283140,187622,2025-07-27 22:58:04,-90.843574400000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5283140,187622,2025-07-27 22:58:04,-110.918300000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5283140,187622,2025-07-27 22:58:04,-61.578580000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5282900,187622,2025-07-28 10:59:49,-21.726026760000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5282900,187622,2025-07-28 10:59:49,-52.726680000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5282900,187622,2025-07-28 10:59:49,2.098213000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5282900,187622,2025-07-28 10:59:49,-21.726026760000000,,Y,V,X-BAR,ALL MEASUREMENTS,257CPROBOW
W5282900,187622,2025-07-28 10:59:49,-21.726026760000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5282900,187622,2025-07-28 10:59:49,-52.726680000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5282900,187622,2025-07-28 10:59:49,2.098213000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5282900,187622,2025-07-28 10:59:52,-59.020300000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5282900,187622,2025-07-28 10:59:52,-27.052528400000000,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W5282900,187622,2025-07-28 10:59:52,-27.052528400000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5282900,187622,2025-07-28 10:59:52,-5.285990000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W5282900,187622,2025-07-28 10:59:52,-59.020300000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W5282900,187622,2025-07-28 10:59:52,-5.285990000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5282900,187622,2025-07-28 10:59:52,-27.052528400000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5282900,187622,2025-07-28 10:59:52,-5.285990000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5282900,187622,2025-07-28 10:59:52,-59.020300000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5283690,187622,2025-07-28 16:44:26,-32.534720000000000,,Y,V,X-BAR,ALL MEASUREMENTS,257CPROBOW
W5283690,187622,2025-07-28 16:44:26,-49.218240000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5283690,187622,2025-07-28 16:44:26,-32.534720000000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5283690,187622,2025-07-28 16:44:26,-49.218240000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5283690,187622,2025-07-28 16:44:26,-18.639950000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5283690,187622,2025-07-28 16:44:26,-32.534720000000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5283690,187622,2025-07-28 16:44:26,-18.639950000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5283690,187622,2025-07-28 16:44:28,-50.977900000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W5283690,187622,2025-07-28 16:44:28,-34.322920000000000,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W5283690,187622,2025-07-28 16:44:28,-34.322920000000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5283690,187622,2025-07-28 16:44:28,-19.739500000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W5283690,187622,2025-07-28 16:44:28,-19.739500000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5283690,187622,2025-07-28 16:44:28,-50.977900000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5283690,187622,2025-07-28 16:44:28,-34.322920000000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5283690,187622,2025-07-28 16:44:28,-19.739500000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5283690,187622,2025-07-28 16:44:28,-50.977900000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5283710,187622,2025-07-29 08:06:17,-101.105769200000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5283710,187622,2025-07-29 08:06:17,-128.786500000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5283710,187622,2025-07-29 08:06:17,-73.621520000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5283710,187622,2025-07-29 08:06:17,-101.105769200000000,,Y,V,X-BAR,ALL MEASUREMENTS,257CPROBOW
W5283710,187622,2025-07-29 08:06:17,-101.105769200000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5283710,187622,2025-07-29 08:06:17,-128.786500000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5283710,187622,2025-07-29 08:06:17,-73.621520000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5283710,187622,2025-07-29 08:06:19,-72.050300000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W5283710,187622,2025-07-29 08:06:19,-130.511000000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W5283710,187622,2025-07-29 08:06:19,-103.274408000000000,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W5283710,187622,2025-07-29 08:06:19,-103.274408000000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5283710,187622,2025-07-29 08:06:19,-72.050300000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5283710,187622,2025-07-29 08:06:19,-130.511000000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5283710,187622,2025-07-29 08:06:19,-103.274408000000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5283710,187622,2025-07-29 08:06:19,-72.050300000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5283710,187622,2025-07-29 08:06:19,-130.511000000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W440976A,187622,2025-07-29 14:47:25,-62.291080000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W440976A,187622,2025-07-29 14:47:25,-48.896380000000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W440976A,187622,2025-07-29 14:47:25,-48.896380000000000,,Y,V,X-BAR,ALL MEASUREMENTS,257CPROBOW
W440976A,187622,2025-07-29 14:47:25,-48.896380000000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W440976A,187622,2025-07-29 14:47:25,-34.018500000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W440976A,187622,2025-07-29 14:47:25,-62.291080000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W440976A,187622,2025-07-29 14:47:25,-34.018500000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5283310,187622,2025-07-29 10:13:25,-197.385120000000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5283310,187622,2025-07-29 10:13:25,-212.211400000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5283310,187622,2025-07-29 10:13:25,-159.019200000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5283310,187622,2025-07-29 10:13:25,-197.385120000000000,,Y,V,X-BAR,ALL MEASUREMENTS,257CPROBOW
W5283310,187622,2025-07-29 10:13:25,-197.385120000000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5283310,187622,2025-07-29 10:13:25,-212.211400000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5283310,187622,2025-07-29 10:13:25,-159.019200000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5283310,187622,2025-07-29 10:13:27,-214.515000000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W5283310,187622,2025-07-29 10:13:27,-200.925240000000000,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W5283310,187622,2025-07-29 10:13:27,-200.925240000000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5283310,187622,2025-07-29 10:13:27,-159.566000000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W5283310,187622,2025-07-29 10:13:27,-159.566000000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5283310,187622,2025-07-29 10:13:27,-214.515000000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5283310,187622,2025-07-29 10:13:27,-200.925240000000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5283310,187622,2025-07-29 10:13:27,-159.566000000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5283310,187622,2025-07-29 10:13:27,-214.515000000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5283120,187622,2025-07-31 22:07:26,-51.124287600000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5283120,187622,2025-07-31 22:07:26,-80.379090000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5283120,187622,2025-07-31 22:07:26,-51.124287600000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5283120,187622,2025-07-31 22:07:26,-51.124287600000000,,Y,V,X-BAR,ALL MEASUREMENTS,257CPROBOW
W5283120,187622,2025-07-31 22:07:26,-15.326720000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5283120,187622,2025-07-31 22:07:26,-80.379090000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5283120,187622,2025-07-31 22:07:26,-15.326720000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W440976A,187622,2025-07-29 14:47:28,-70.795500000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W440976A,187622,2025-07-29 14:47:28,-56.845666666666700,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W440976A,187622,2025-07-29 14:47:28,-56.845666666666700,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W440976A,187622,2025-07-29 14:47:28,-42.055600000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W440976A,187622,2025-07-29 14:47:28,-42.055600000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
